0,v_0 (V):,v_1 (V):,v_2 (V):,v_3 (V):,v_4 (V):,v_5 (V):,v_6 (V):,i_0 (A):,i_1 (A):,i_2 (A):,i_3 (A):,i_4 (A):,i_5 (A):,i_6 (A):,tq_0 (Nm):,tq_1 (Nm):,tq_2 (Nm):,tq_3 (Nm):,tq_4 (Nm):,tq_5 (Nm):,tq_6 (Nm):,pos_0 (m or rad):,pos_1 (m or rad):,pos_2 (m or rad):,pos_3 (m or rad):,pos_4 (m or rad):,pos_5 (m or rad):,pos_6 (m or rad):,pos_ref_0 (m or rad):,pos_ref_1 (m or rad):,pos_ref_2 (m or rad):,pos_ref_3 (m or rad):,pos_ref_4 (m or rad):,pos_ref_5 (m or rad):,pos_ref_6 (m or rad):,vel_0 (m/s or rad/s):,vel_1 (m/s or rad/s):,vel_2 (m/s or rad/s):,vel_3 (m/s or rad/s):,vel_4 (m/s or rad/s):,vel_5 (m/s or rad/s):,vel_6 (m/s or rad/s):,vel_ref_0 (m/s or rad/s),vel_ref_1 (m/s or rad/s),vel_ref_2 (m/s or rad/s),vel_ref_3 (m/s or rad/s),vel_ref_4 (m/s or rad/s),vel_ref_5 (m/s or rad/s),vel_ref_6 (m/s or rad/s),
1.2,0.000107865461764,0.0107571362665,-2.71495712505,-0.941196582519,0.0160153100504,0.0154264639365,0.0155749219408,-0.00746953705956,0.217032078774,-54.3202395305,-18.8231276933,0.318975045033,0.311585386285,0.310213635553,-0.00232108483699,0.0651253682443,-16.2962476677,-5.64693160835,0.0956814205435,0.0935010834486,0.093053383972,-0.0000258684212895,-0.0000299482417176,0.0000929832458496,0.0000138282775879,3.81469726563E-6,1.90734863281E-6,3.33786010742E-6,0,0,0,0,0,0,0,0.00453228363767,0.00020460790256,0.0115489223972,-0.000178389193024,0.000781833368819,-0.000396368530346,0.000347567605786,0,0,0,0,0,0,0,
1.24,-0.0000533179954387,0.00990969383359,-2.71495674358,-0.941154191695,0.0161405466752,0.0154452197355,0.015544690465,-0.00918369040218,0.195467861037,-54.6561415406,-18.8241853358,0.322211457912,0.324018181504,0.31098960904,-0.00282275154143,0.0586176415142,-16.3998175178,-5.64726477992,0.0966584417436,0.0973314026746,0.0932976810431,-0.0000398755364586,6.19888305664E-6,0.000179767608643,0.0000138282775879,-2.78343441096E-6,9.53674316406E-7,3.81469726563E-6,0,0,0,0,0,0,0,-0.00103332346771,0.00105086364783,-0.0101895462722,3.34026117343E-6,0.00022574007744,0.00402044085786,0.000208320270758,0,0,0,0,0,0,0,
1.28,-8.07188003326E-6,0.0108720489226,-2.71448724971,-0.94136252185,0.0160443239821,0.0154291982291,0.0155528443804,-0.0333493149875,0.222306857645,-54.1533078389,-18.8270911211,0.319988328681,0.310931822972,0.311321137234,-0.0102813601411,0.0667326062867,-16.2448553754,-5.6481260087,0.0959890140131,0.0932991123783,0.0933985432503,-0.0000295043246297,-0.0000587616377743,0.000100135803223,0.0000219345092773,1.90734863281E-6,-3.98017755288E-6,3.33786010742E-6,0,0,0,0,0,0,0,0.00746236741543,0.00035602558637,-0.0236065667123,0.000131770633743,-0.0000430772779509,-0.00136227323674,-0.000401391269406,0,0,0,0,0,0,0,
1.32,0.000151847536877,0.0103143744788,-2.71556385265,-0.941400335036,0.0160149031294,0.015449976408,0.0155803578844,0.026305263419,0.201959849754,-54.4466625253,-18.8270679155,0.329234084997,0.306139659818,0.311729597736,0.00808548163138,0.0605518912611,-16.3351269699,-5.64811255145,0.0988446923524,0.0918180657093,0.0935198996546,-0.0000486374447064,0.0000686645507813,0.000126361846924,0.0000252723693848,3.33786010742E-6,-4.58685053673E-6,-4.79540346987E-7,0,0,0,0,0,0,0,0.00156461016741,0.000242303998675,-0.0676877424121,0.00005145103205,0.0000514080966241,-0.000439456780441,0.0000429115025327,0,0,0,0,0,0,0,
1.36,0.000112049086643,0.00949869417512,-2.71470235095,-0.941449067794,0.0160425596846,0.0153327615526,0.0157134048603,0.0358752764886,0.187832337976,-54.4425537126,-18.8609085755,0.299169182728,0.30635229543,0.314263708581,0.0110428687362,0.05633185518,-16.3340036696,-5.65853863281,0.0895700713937,0.0919031641654,0.0942790760023,-0.000048577781854,0.0000262260437012,0.0000929832458496,0.0000290870666504,2.86102294922E-6,4.29153442383E-6,-4.78602169096E-6,0,0,0,0,0,0,0,0.0000786881355452,0.00111218017992,-0.0507064312696,-0.000156072201207,-0.0000444753386546,0.00148322060704,0.000187725294381,0,0,0,0,0,0,0,
1.4,0.0000893929977296,0.00981035494173,-2.7126615356,-0.941479108535,0.0160416060103,0.015302673128,0.0157200032482,-0.0267425961711,0.195507023684,-54.2643618473,-18.8375335381,0.321043210055,0.306105354223,0.313981317655,-0.00826053265239,0.0586462731457,-16.2794013136,-5.65132632283,0.0963147220985,0.0918320386975,0.0941909057355,-0.0000338554564223,0.0000157356262207,0.0000452995300293,0.0000290870666504,4.76837158203E-7,6.19888305664E-6,-4.48203991255E-6,0,0,0,0,0,0,0,0.00929121021181,-0.000728445942514,-0.0935251712799,-0.000442334508989,-0.000782921095379,-0.000191203434952,0.000175617868081,0,0,0,0,0,0,0,
1.44,-0.0000613648042004,0.00953851007783,-2.71248524742,-0.94157733699,0.0161086756831,0.0153865011004,0.0157440852807,0.0201922062451,0.190034974975,-54.1246804024,-18.8291295019,0.32104033536,0.299658768931,0.313981920008,0.00623615772626,0.0570043656042,-16.2363622495,-5.64871870693,0.0963026574556,0.089830370237,0.0941870777889,-0.0000421404765802,7.62939453125E-6,-0.0000470990707981,0.0000324249267578,-2.73795035355E-6,2.86102294922E-6,-4.49016442872E-6,0,0,0,0,0,0,0,0.00541316624731,-0.000526408257429,0.0704303607345,-0.000152966124006,-0.000157580478117,-0.000442211981863,-2.20042420551E-6,0,0,0,0,0,0,0,
1.48,-0.00011783406549,0.00994172357881,-2.71134051257,-0.941522691451,0.0160857252751,0.015241924074,0.0157752100139,-0.0797424682306,0.203031149399,-53.9898001151,-18.8311388816,0.326349901216,0.31871229981,0.314396940742,-0.0245676220269,0.0609443171348,-16.1949649501,-5.64934737326,0.0979435986625,0.0957293050959,0.0943098550597,-0.0000229478046094,9.53674316406E-6,-0.0000324725915561,0.0000300407409668,1.43051147461E-6,5.24520874023E-6,-7.78544472269E-6,0,0,0,0,0,0,0,0.0101281767711,-0.000226314441534,-0.0158907808363,0.000126033613924,-0.000273145968094,0.000232374295592,0.000113150803372,0,0,0,0,0,0,0,
1.52,-0.000142796967479,0.0101270658545,-2.71042709721,-0.941563079559,0.0160943880185,0.0153268041232,0.0158879661001,0.0163586977623,0.198046763541,-54.4137732234,-18.8297729915,0.323332926205,0.309358203779,0.317121358587,0.00506773130462,0.0593765744494,-16.3258422277,-5.64891949246,0.0970119209102,0.0928309788113,0.0951310912144,-0.0000197887675313,-0.0000158177372214,-0.0000563371249882,0.0000319480895996,-1.63556421739E-6,-1.59368269692E-7,-0.0000120472959679,0,0,0,0,0,0,0,-0.00157937675249,-0.000298684433801,0.0433359853923,0.000290902913548,-0.0000399432028644,-0.00170067488216,-0.0000852072553243,0,0,0,0,0,0,0,
1.56,-0.000112201240476,0.0106139979086,-2.71093456847,-0.941585014068,0.0161929958163,0.0154834937704,0.0156898350897,0.0320587127543,0.212112158582,-54.201321497,-18.8444594742,0.325067817025,0.304197460397,0.314619799098,0.00990346997266,0.0636322492447,-16.2602517002,-5.65344416887,0.0975304109467,0.0912136346606,0.0943927988736,-0.0000221729660552,-0.0000533752099727,-0.0000557696330361,0.0000319480895996,-3.12243696499E-6,-1.55302655003E-6,-3.97089024773E-6,0,0,0,0,0,0,0,0.00329090561718,-0.0000712668843335,-0.0865977481008,-0.000369756715372,-0.000633384392131,0.00262044090778,-0.000432835484389,0,0,0,0,0,0,0,
1.6,-0.000394149271601,0.0105454448192,-2.71145782048,-0.941510579787,0.0160919837046,0.0153659521612,0.0155950072235,0.00577915771274,0.208096164897,-54.4581443715,-18.8308165009,0.323011748964,0.305915846102,0.31392211621,0.00184759850669,0.06240541004,-16.3393515445,-5.64924999116,0.09691329198,0.0917630605212,0.0941934846275,-0.0000115633156383,-0.0000344100408256,-0.0000283191056951,0.0000252723693848,3.33786010742E-6,-9.28779570586E-7,2.86102294922E-6,0,0,0,0,0,0,0,-0.00140946707688,0.000224706629524,-0.00567448418587,-0.00139527581632,0.000128910382045,0.000207002914976,0.000106152001536,0,0,0,0,0,0,0,
1.64,-0.000221902368962,0.0117425101276,-2.71338200922,-0.9415017583,0.0159944936482,0.015624627216,0.0153544905609,0.020096724771,0.232952392467,-54.4488363896,-18.8301993845,0.31236238468,0.335099857324,0.307289506917,0.00623347386588,0.0698699026561,-16.3361608853,-5.64906118384,0.093645986335,0.100718351472,0.0921885162059,-0.0000142455064633,-0.0000257305691775,0.0000338554382324,0.0000252723693848,2.38418579102E-6,-0.0000139017747642,0.0000138282775879,0,0,0,0,0,0,0,-0.000791331171058,-0.00152977160178,-0.0374125465751,-0.000285528978566,0.000156143214554,0.00138325279113,-7.88643956184E-6,0,0,0,0,0,0,0,
1.68,-0.000465859588375,0.01038207529,-2.71322203035,-0.941435191833,0.0160606786458,0.015532540971,0.0153775694793,-0.0126297251396,0.211446006597,-54.8046187402,-18.8281693751,0.322604376521,0.320908197175,0.308927882489,-0.00381652198664,0.0634655061523,-16.4463711497,-5.64844635868,0.0967929029862,0.0963579373005,0.0926898355209,-0.000017106629457,-0.0000941619946389,0.000086784362793,0.0000209808349609,2.38418579102E-6,-0.000011629803339,0.0000147819519043,0,0,0,0,0,0,0,0.00017463680706,0.000175334134838,-0.041411884129,-0.000241343514062,4.11178916693E-6,-0.000680266995914,0.0000284913694486,0,0,0,0,0,0,0,
1.72,-0.000279439569188,0.0106178655722,-2.71479950304,-0.941453359328,0.01604084222,0.0155555877264,0.0153430941528,0.0107899433427,0.211621409857,-54.1409653981,-18.8292552833,0.320822428843,0.31377112565,0.306988167603,0.00337347245886,0.0634802904438,-16.23801518,-5.64877815246,0.0962467751898,0.0941534991211,0.092097502652,-7.27179849491E-6,-7.92664104665E-6,0.0000910758972168,0.0000190734863281,4.76837158203E-7,-4.49589833806E-6,0.0000138282775879,0,0,0,0,0,0,0,0.00205388385803,0.00160718429834,0.0468982160091,-0.00012671542936,0.0000434235553257,0.000420247903094,0.0000190784048755,0,0,0,0,0,0,0,
1.76,-0.000561971376039,0.00953556086296,-2.713859657,-0.941432903014,0.016059617414,0.0155248952361,0.0153953078216,-0.0164718951861,0.190742803021,-54.4781822224,-18.8271586801,0.321486657943,0.303757812422,0.310649446645,-0.00498517245305,0.0572231041209,-16.3492231763,-5.6481351092,0.0964484499634,0.0910711762907,0.0932176947454,-1.96696055355E-6,6.19888305664E-6,0.0000662803649902,0.0000185966491699,4.76837158203E-7,-3.24337133861E-6,0.0000109672546387,0,0,0,0,0,0,0,-0.00102044141386,0.000637435237877,-0.00785970874131,-0.00330439256504,-0.000236513558775,-0.000134990725201,-0.000472048996016,0,0,0,0,0,0,0,
1.8,-0.000795753440968,0.0100059607195,-2.7132016694,-0.941421363555,0.0160399240394,0.0156078177839,0.0154098513549,-0.0242188337941,0.196996918788,-54.5714262535,-18.8283185512,0.326288065428,0.311869687605,0.312730897361,-0.00733484817968,0.0590730565065,-16.3739894833,-5.64849465936,0.0979321661672,0.0935585173809,0.0938570514604,3.39740449817E-6,-0.0000545493421669,0.0000762939453125,0.0000171661376953,4.76837158203E-7,-6.85179202264E-6,9.05990600586E-6,0,0,0,0,0,0,0,-0.00112188502681,-0.00356603320688,-0.000391489360482,0.0002860139939,0.000099394179415,-0.00373575929552,0.000141436059494,0,0,0,0,0,0,0,
1.84,-0.000773579751387,0.0117054589953,-2.71251712198,-0.941313455306,0.0161060669138,0.0153824704006,0.0154924872344,-0.0351405257036,0.232526928393,-54.2215834117,-18.8270851986,0.325233325883,0.305570320936,0.31183915099,-0.0107060654667,0.0697448930885,-16.2634240868,-5.64813236035,0.0975959309949,0.0916537705552,0.0935683236827,0.0000198483448912,-0.0000211783662962,-0.000011009517948,0.0000147819519043,-2.1005457711E-6,-1.05596154754E-6,5.24520874023E-6,0,0,0,0,0,0,0,0.00630475953221,-0.00019137916388,-0.0272376891226,0.0000140395131893,0.0000218341592699,-0.00038077874342,-0.000109385349788,0,0,0,0,0,0,0,
1.88,-0.00102634531319,0.0095241482741,-2.71281936396,-0.941376874648,0.0159922397119,0.0153253360339,0.0155196669525,-0.0466321173801,0.18654859443,-53.994557143,-18.8280828433,0.323011298441,0.315780636462,0.313422476433,-0.01420717864,0.0559317919035,-16.1961852251,-5.64842939759,0.0969297770675,0.0948114735702,0.0940519857415,0.0000144242803799,0.000102043151855,-0.0000412335102737,0.0000162124633789,5.72204589844E-6,1.43051147461E-6,5.24520874023E-6,0,0,0,0,0,0,0,-0.000224840609008,0.0011510431068,0.0285968650132,0.000014284014469,0.000076427240856,-0.00443910202011,-0.000213755411096,0,0,0,0,0,0,0,
1.92,-0.00111834598389,0.00975498514239,-2.71125990936,-0.941421649657,0.0159709727746,0.0153050704547,0.0155946734374,-0.00296825648479,0.194083357711,-54.1642963516,-18.8331196376,0.318610931175,0.301794132408,0.304414742885,-0.000728821418829,0.0582165377704,-16.2487813902,-5.64997494664,0.0955765416498,0.0905023457499,0.0912621001501,0.0000337958117598,0.0000152587890625,-3.42493854077E-6,0.0000200271606445,5.24520874023E-6,3.81469726563E-6,4.76837158203E-7,0,0,0,0,0,0,0,-0.00107468490023,0.000193495201529,0.0232504028827,-0.000250626908382,-0.0000711066531949,-0.000665652914904,-0.000489518861286,0,0,0,0,0,0,0,
1.96,-0.00137509854009,0.00984300928179,-2.71174362781,-0.94147724887,0.0160555636865,0.0153993888446,0.0157218900912,0.00680781314873,0.193927140485,-54.5890061324,-18.8293743861,0.320404981128,0.308506009708,0.313359930286,0.00232825881087,0.0581537001026,-16.3796529528,-5.64881089424,0.0961156085667,0.0925561215192,0.0939989968231,0.0000420808828494,0.0000367164611816,-2.76872606264E-6,0.0000195503234863,9.53674316406E-7,3.33786010742E-6,-6.0374700297E-6,0,0,0,0,0,0,0,-0.000992830726318,0.00159618572798,-0.00803566537797,0.0000607119873166,0.000161118397955,0.000266484392341,0.000151686923346,0,0,0,0,0,0,0,
2,-0.00139809967656,0.00914348917071,-2.7113144067,-0.941485498153,0.0160452163201,0.0154345289756,0.0157425127943,-0.0100461951799,0.186464251529,-54.2846286445,-18.8300441541,0.32046879049,0.285231867708,0.314610223674,-0.00286456023439,0.0559692293597,-16.2858747643,-5.64901603115,0.0961370076812,0.0853740710474,0.0943810668338,0.0000410079628637,0.000063419342041,-0.0000555554943276,0.0000195503234863,1.43051147461E-6,1.43051147461E-6,-6.19857291895E-6,0,0,0,0,0,0,0,-0.0080838939175,0.00193444977049,0.00576775241643,0.000136463306262,-0.00071118818596,0.00199288874865,0.000155682908371,0,0,0,0,0,0,0,
2.04,-0.00153860010392,0.00974068002764,-2.71105402696,-0.941483829223,0.0160445010644,0.0152440207119,0.0157326235579,-0.0190321771799,0.210841387787,-54.0190222911,-18.8290503847,0.32097139909,0.313546586163,0.315692297236,-0.00561182127983,0.0633859812299,-16.2019018408,-5.64870989708,0.0962920978755,0.0941361939482,0.0947163543883,0.0000366568638128,7.62939453125E-6,-0.0000723308912711,0.0000190734863281,9.53674316406E-7,4.76837158203E-6,-7.34296099836E-6,0,0,0,0,0,0,0,0.00182183564175,-0.000271863857051,0.000523510447238,-0.000577750382945,-0.0000384512823075,-0.000143595447298,-0.000354242976755,0,0,0,0,0,0,0,
2.08,-0.00163054615692,0.0106994471344,-2.71092215817,-0.941443584167,0.01609953036,0.0152233325546,0.0157937455103,-0.0521875536936,0.214771930489,-54.379897718,-18.8289166873,0.320438364646,0.306851779615,0.314401698523,-0.015819404696,0.0644381040451,-16.31531477,-5.64867538124,0.0961185740393,0.0920754099556,0.0943082327929,0.0000493526167702,-0.0000727196456864,-0.0000787925746408,0.0000176429748535,-1.1534107216E-6,8.10623168945E-6,-8.5119600044E-6,0,0,0,0,0,0,0,-0.002974614501,-0.00031103490619,-0.0261428281665,-0.000010518473573,0.000436692382209,-0.00198674830608,0.000397736585001,0,0,0,0,0,0,0,
2.12,-0.00162156402326,0.0102644094264,-2.71136241508,-0.941479442321,0.0161196658257,0.0152583800858,0.0158187418169,-0.0317673895981,0.205774090248,-54.1740198749,-18.8301089942,0.321510410839,0.302147067307,0.318395786534,-0.00952468445555,0.0617362762554,-16.2517623923,-5.64903703281,0.0964457657045,0.0906189490721,0.0955355772118,0.0000380873279937,-0.0000197604658752,0.0000286102294922,0.0000185966491699,-2.99329622067E-6,6.19888305664E-6,-0.0000104381679193,0,0,0,0,0,0,0,-0.00458909757435,0.000716521113645,0.0444821976125,0.0000924201449379,-0.000270768534392,-0.00172003789339,0.000207729404792,0,0,0,0,0,0,0,
2.16,-0.0013131510486,0.0109250519611,-2.71255159749,-0.941458032333,0.0161676073593,0.0153521262711,0.0159364183489,-0.0377933758239,0.21970952578,-53.9229020994,-18.8280120923,0.322191019427,0.313116632208,0.321928187851,-0.0114340990376,0.0659229284555,-16.1733160927,-5.6483940564,0.0966476297635,0.0939856072189,0.0966051215292,0.0000252127447311,-0.0000153427154146,0.0000638961791992,0.0000171661376953,-1.8821018557E-6,2.86102294922E-6,-0.0000140261627166,0,0,0,0,0,0,0,-0.0023142369464,-0.0000125654551084,0.0858910605311,-0.000216338696191,-0.0000209189020097,0.000320814899169,-0.000299389706925,0,0,0,0,0,0,0,
2.2,-0.00116660106265,0.010221766027,-2.71357479466,-0.941484592162,0.0161817647925,0.0154919226454,0.0159152633914,-0.0213057340545,0.200350396538,-54.1099455613,-18.8273697908,0.324000604335,0.309821670592,0.317156226948,-0.0063748344897,0.060071077928,-16.2316374156,-5.64819158681,0.097203225538,0.0929463613249,0.0951372927437,0.0000163316544786,-9.59480621532E-6,0.0000438690185547,0.0000171661376953,-1.07088328605E-6,-6.45942554911E-6,-0.0000142023327498,0,0,0,0,0,0,0,0.00588382873684,0.00015693626483,0.015439488925,0.0010694838129,0.00117175397463,0.0000756020890549,8.1630423665E-7,0,0,0,0,0,0,0,
2.24,-0.000755245880748,0.0114066644921,-2.71475224865,-0.941405055724,0.0161112976526,0.0155461141633,0.0160576516644,0.00066581760416,0.226361786482,-54.826570585,-18.8284851885,0.322547044204,0.309172838978,0.324263743353,0.000331168074741,0.0678937734165,-16.4531406804,-5.64854875716,0.0967667890207,0.0927372729909,0.0973050455898,8.22541551315E-6,0.0000491142272949,0.0000324249267578,0.0000157356262207,-2.26471865972E-6,-3.20636627293E-6,0.000023365020752,0,0,0,0,0,0,0,-0.00375186582096,0.000215502019273,-0.0561780184507,-0.00045272623538,-0.0000590377021581,-0.000270273681963,-0.000555629259907,0,0,0,0,0,0,0,
2.28,-0.000747080157782,0.00997962343976,-2.71350341214,-0.941411016189,0.0161057849505,0.0154284274267,0.0151092123762,-0.0298393519836,0.202143644216,-53.9786420759,-18.8281289173,0.321061456756,0.305171238847,0.305198575482,-0.00907595350197,0.06066435306,-16.1911640714,-5.64843791347,0.0963096516747,0.0915230607401,0.0915846920442,3.21863353747E-6,0.0000343322753906,0.0000286102294922,0.0000147819519043,-1.30396585973E-6,4.76837158203E-7,0.0000262260437012,0,0,0,0,0,0,0,-0.00113420386333,-0.000688647036441,-0.0438181608915,2.11149199458E-6,-0.0000434868270531,0.0018410339253,0.0000606318353675,0,0,0,0,0,0,0,
2.32,-0.000372191012104,0.00951170313641,-2.71236402881,-0.941445729934,0.0159633188957,0.0153183532855,0.0151085924879,0.0118692064432,0.188881793264,-54.1666468855,-18.8319290475,0.319512760466,0.301913996645,0.304791238503,0.003721703822,0.0566532690669,-16.2493221182,-5.64960383465,0.0958558813278,0.0905370900845,0.0914591997906,-6.67573522151E-6,0.0000123977661133,0.0000662803649902,0.0000147819519043,7.62939453125E-6,-1.89662171124E-6,0.0000238418579102,0,0,0,0,0,0,0,-0.00640561617911,0.000979071832262,0.0358142368495,-0.00133814953733,0.000188377220184,-0.000203935414902,-0.000399728305638,0,0,0,0,0,0,0,
2.36,-0.000525846089874,0.0101857216077,-2.71256689006,-0.941432664596,0.0160568743462,0.0155123946983,0.0151947569624,0.0130055511429,0.199504931417,-54.4352974529,-18.8288383475,0.322884170072,0.309678949063,0.320921159461,0.00409768595071,0.0598164002522,-16.332122233,-5.64865304638,0.0968798067146,0.0928989435114,0.0964182313401,-0.0000154376393766,-9.75232251221E-6,0.0000729560852051,0.0000152587890625,-3.1914498777E-6,-4.73725776828E-6,0.0000190734863281,0,0,0,0,0,0,0,0.000038129674067,0.00015580636682,0.0358299054205,-0.000243249407504,0.000124851125292,0.000835700717289,0.0000930321402848,0,0,0,0,0,0,0,
2.4,-0.000305248502025,0.0103309499371,-2.71347054416,-0.941380975448,0.0162357596768,0.0156049298986,0.0152831148878,0.0445384777461,0.207820474188,-54.6707229698,-18.8279177657,0.324508573162,0.30701713623,0.305655284198,0.0137835720554,0.0623561545517,-16.4052433915,-5.64837781519,0.0973508501121,0.0920627953545,0.0916965268131,-0.0000246763720497,-0.0000234093640756,0.0000977516174316,0.0000109672546387,-6.75298724673E-6,-0.0000149679499373,0.0000128746032715,0,0,0,0,0,0,0,-0.00337461545132,-0.000977698946372,0.022304430604,-0.000348803994711,-0.000344934291206,0.000545085524209,-0.000754031294491,0,0,0,0,0,0,0,
2.44,-0.0000518688956958,0.0104999544664,-2.71276386232,-0.941366574966,0.0161680982126,0.0157244503501,0.0153544974104,-0.029493447443,0.210575325003,-54.1221366042,-18.8277018244,0.323981971359,0.316274566466,0.306908993046,-0.00908516814563,0.0631773994648,-16.2355314759,-5.64831363335,0.0971997581337,0.0948972496021,0.092071189954,-0.0000284910129267,-0.0000247917050729,-0.0000622959341854,8.58306884766E-6,9.53674316406E-7,-0.000011688851373,0.0000119209289551,0,0,0,0,0,0,0,0.00806692708284,0.000158236682182,0.0240998119116,0.000347739725839,-0.00010388775263,-0.000520782545209,-0.00043539784383,0,0,0,0,0,0,0,
2.48,5.35723980884E-6,0.0103842648608,-2.71179501397,-0.941457412444,0.0160320383152,0.0155981229542,0.0154556822553,-0.00401243942428,0.210804296984,-54.4000469188,-18.82890439,0.321498051295,0.31457440435,0.309173215642,-0.00123806169579,0.06326728076,-16.323273781,-5.64866928484,0.0964565594302,0.0943940875155,0.0927524611136,-0.0000423193014285,-0.0000158562052093,-0.000086567204562,0.0000171661376953,3.81469726563E-6,-9.46519412537E-6,7.15255737305E-6,0,0,0,0,0,0,0,-0.000409771106206,0.000715347588994,-0.05723163113,-0.0000656526535749,-0.0000202475785045,-0.000665330619086,-0.000152924883878,0,0,0,0,0,0,0,
2.52,0.000162122987479,0.0103181325656,-2.71041337625,-0.941435334884,0.0160693746647,0.0154451302916,0.0155107569471,0.0159049645492,0.206395277063,-53.921851054,-18.8289950079,0.321602652907,0.31305796646,0.309659673711,0.0048770102381,0.0619188550003,-16.1741685123,-5.64870090496,0.0964825888688,0.0939520179433,0.0928932732364,-0.0000444650468125,-0.0000712036344339,-0.0000516231339134,0.0000157356262207,2.38418579102E-6,-2.69729298452E-6,4.29153442383E-6,0,0,0,0,0,0,0,-0.00568460952491,0.000942071375903,0.0904746428132,-0.000294327444863,-0.000502399809193,0.0004614253412,-0.000392264832044,0,0,0,0,0,0,0,
2.56,0.000377177127905,0.010752938174,-2.71080171854,-0.941527412139,0.0161300787873,0.0155225758976,0.0154897761121,-0.00181164206401,0.216474086335,-54.0778615693,-18.8286822984,0.321489657618,0.302353154308,0.308908735746,-0.000621452491054,0.0649540202576,-16.2222070308,-5.64858913999,0.0964376313009,0.0906384599286,0.0926652308365,-0.0000407099541917,-8.31254169498E-7,-0.000126655839267,0.0000176429748535,-2.69624661087E-6,-7.54102529754E-7,3.81469726563E-6,0,0,0,0,0,0,0,0.00443618698046,-0.00101556489244,-0.0108979297802,0.0000302196040138,0.0000340716214851,-0.000208855723031,-0.000101461191662,0,0,0,0,0,0,0,
2.6,0.000393729705559,0.0116864447582,-2.7103309278,-0.941361139022,0.0161495410935,0.0152872913226,0.0155649256483,0.0249641994426,0.233445613729,-54.5064312751,-18.8266951186,0.324026883775,0.306409678423,0.311208823807,0.00763167321054,0.0700313234401,-16.3544278219,-5.64800413841,0.0972166989818,0.0919284356266,0.0933618997326,-0.0000503063056385,0.0000224113464355,-0.0000925777785596,9.05990600586E-6,-1.77145545877E-6,8.10623168945E-6,1.43051147461E-6,0,0,0,0,0,0,0,-0.00487587973475,0.000115873044706,-0.0620523020625,0.0000340429869539,0.0000804400187917,0.0000829728378449,0.000119284435641,0,0,0,0,0,0,0,
2.64,0.000579708640237,0.00920409915545,-2.71207298869,-0.941355321609,0.0160511387996,0.0151686542377,0.0156386757275,-0.00559976347244,0.187094429679,-54.2760679889,-18.824726696,0.319925964147,0.302335450892,0.31589014678,-0.00182321184404,0.0561534326252,-16.2851368634,-5.64739817767,0.0959686491455,0.0906919883188,0.0947930159693,-0.0000521540714544,0.0000143051147461,-0.0000552631390747,0.0000114440917969,2.86102294922E-6,0.0000128746032715,-1.56792975758E-6,0,0,0,0,0,0,0,-0.00240499223582,0.00160411803517,-0.01236665342,0.00124103773851,0.000308632676024,0.000705184531398,0.0000935075659072,0,0,0,0,0,0,0,
2.68,0.00055036390246,0.00959706065753,-2.7114811968,-0.941253612243,0.0160312546901,0.0153173320636,0.0156377284523,0.00850768451096,0.194772263986,-54.0725300162,-18.8248899567,0.322514124716,0.312417497976,0.311940828741,0.00253147540714,0.058455271286,-16.2204498889,-5.64746546795,0.0967699793391,0.0937758398652,0.0935754674532,-0.0000500083442603,0.0000514984130859,-0.0000402361001761,3.81469726563E-6,2.86102294922E-6,4.76837158203E-6,-2.05849005397E-6,0,0,0,0,0,0,0,0.00257062911987,0.000135139474878,0.043143440038,1.64606535691E-6,1.41211785376E-7,0.000608073314652,-0.0000503465416841,0,0,0,0,0,0,0,
2.72,0.000296645183937,0.0103624985827,-2.71181776278,-0.941255042754,0.0160400284938,0.0153925292835,0.0154699326406,0.0261098824606,0.207433329279,-54.524428378,-18.8255150157,0.317885293312,0.29630878463,0.304895793846,0.00800110622802,0.0622315267639,-16.3600123129,-5.64765795606,0.0953412940222,0.0887964537137,0.091431214329,-0.0000458955728391,-0.0000599129853072,-2.6506145332E-6,5.72204589844E-6,-1.74276397047E-6,7.15255737305E-6,6.67572021484E-6,0,0,0,0,0,0,0,-0.00495587289333,-0.000183760581422,0.093827277422,-0.00013461447088,-0.00029177867691,0.000254973681876,-0.000223890863708,0,0,0,0,0,0,0,
2.76,0.000277834036626,0.0112855807424,-2.71112814584,-0.941315076553,0.0160588947868,0.0153043144092,0.015534973229,-0.0470548546825,0.227965080436,-54.0601393024,-18.8247269287,0.323120379444,0.301866568509,0.310669274362,-0.0145548858666,0.0684083030108,-16.2166882606,-5.64740495693,0.0969523011974,0.0905248062222,0.0932005307233,-0.0000281930206256,-3.48256867255E-6,2.86102294922E-6,6.67572021484E-6,-5.0869283541E-7,3.33786010742E-6,1.43051147461E-6,0,0,0,0,0,0,0,0.000222335074795,0.0010671938071,0.0189305674285,0.0000156458700076,0.0000528814271092,0.00022782839369,0.0000447772035841,0,0,0,0,0,0,0,
